train_number,train_name,from_station_code,departure,to_station_code,arrival,distance,duration_hours,duration_minutes,sleeper,chair_car,first_class,first_ac,second_ac,third_ac,return_train,train_type,total_seats
51455,Pune_solapur_passenger,PUNE,22:50:00,SUR,7:20:00,264,8,30,1,0,0,0,0,0,51456,PASS,461
51456,Sholapur_pune_passenger,SUR,12:10:00,PUNE,19:05:00,263,6,55,0,0,0,0,0,0,51455,PASS,413
51458,Dharwad_hubli_passenger,DWR,21:00:00,UBL,21:45:00,21,0,45,0,0,0,0,0,0,,PASS,334
51461,Miraj_belgaum_passenger,MRJ,9:50:00,BGM,13:15:00,137,3,25,0,0,0,0,0,0,51462,PASS,377
51462,Belgaum_miraj_passenger,BGM,6:00:00,MRJ,8:55:00,137,2,55,0,0,0,0,0,0,51463,PASS,495
51463,Miraj_belgaum_passenger,MRJ,19:00:00,BGM,22:30:00,137,3,30,0,0,0,0,0,0,51462,PASS,410
51464,Belgaum_miraj_passenger,BGM,14:30:00,MRJ,18:00:00,137,3,30,0,0,0,0,0,0,51463,PASS,373
51601,Bina_katni_passenger,BINA,5:55:00,KTE,13:45:00,263,7,50,0,0,0,0,0,0,51602,PASS,476
51602,Katni_bina_passenger,KTE,22:15:00,BINA,6:40:00,263,8,25,0,0,0,0,0,0,51601,PASS,360
51603,Sagar_katni_passenger,SGO,16:50:00,KTE,21:30:00,188,4,40,0,0,0,0,0,0,,PASS,450
51605,Katni_chirmiri_passenger,KTE,16:30:00,CHRM,0:31:00,254,8,1,0,0,0,0,0,0,51606,PASS,400
51606,Chirmiri_katni_passenger,CHRM,3:00:00,DMO,15:30:00,360,12,30,0,0,0,0,0,0,51605,PASS,480
51607,Bina_guna_passenger,BINA,7:00:00,GUNA,10:05:00,118,3,5,0,0,0,0,0,0,51608,PASS,352
51608,Guna_bina_passenger,GUNA,10:45:00,BINA,14:10:00,118,3,25,0,0,0,0,0,0,51607,PASS,445
51609,Bina_guna_passenger,BINA,15:10:00,GUNA,18:10:00,118,3,0,0,0,0,0,0,0,51608,PASS,310
51610,Guna_bina_passenger,GUNA,18:45:00,BINA,21:45:00,118,3,0,0,0,0,0,0,0,51609,PASS,461
51611,Kota_bina_passenger,KOTA,8:05:00,BINA,17:20:00,303,9,15,0,0,0,0,0,0,51612,PASS,494
51612,Bina_kota_passenger,BINA,10:45:00,KOTA,19:20:00,303,8,35,0,0,0,0,0,0,51611,PASS,430
51613,Kota_katni_passenger,KOTA,18:05:00,KTE,12:00:00,455,17,55,0,0,0,0,0,0,51614,PASS,399
51614,Katni_kota_passenger,KMZ,17:20:00,KOTA,6:50:00,455,13,30,0,0,0,0,0,0,51613,PASS,392
51631,Bhopal_bina_passenger,BPL,10:20:00,BINA,14:05:00,139,3,45,0,0,0,0,0,0,51632,PASS,496
51632,Bina_bhopal_passenger,BINA,17:00:00,BPL,21:05:00,138,4,5,0,0,0,0,0,0,51631,PASS,423
51671,Itarsi_katni_fast_passenger,ET,5:45:00,KTE,11:50:00,335,6,5,0,0,0,0,0,0,51672,PASS,323
51672,Katni_itarsi_fast_passenger,KTE,14:45:00,ET,21:05:00,335,6,20,0,0,0,0,0,0,51671,PASS,427
51673,Itarsi_satna_passenger,ET,4:00:00,STA,12:40:00,434,8,40,0,0,0,0,0,0,51674,PASS,459
51674,Satna_itarsi_passenger,STA,13:30:00,ET,23:15:00,434,9,45,0,0,0,0,0,0,51673,PASS,369
51675,Katni_chopan_fast_passenger,KTE,20:45:00,CPU,6:05:00,326,9,20,0,0,0,0,0,0,51676,PASS,306
51676,Chopan_katni_passenger,CPU,23:38:00,KTE,8:25:00,326,8,47,0,0,0,0,0,0,51675,PASS,488
51677,Chopan_shaktinagar_passenger,CPU,10:20:00,SKTN,12:40:00,83,2,20,0,0,0,0,0,0,51678,PASS,399
51678,Shaktinagar_chopan_passenger,SKTN,13:10:00,CPU,15:50:00,83,2,40,0,0,0,0,0,0,51677,PASS,403
51683,Khandwa_bir_shuttle,KNW,8:55:00,BIR,9:50:00,33,0,55,0,0,0,0,0,0,51684,PASS,420
51684,Bir_khandwa_shuttle,BIR,6:40:00,KNW,7:30:00,33,0,50,0,0,0,0,0,0,51685,PASS,343
51685,Khandwa_bir_shuttle,KNW,13:10:00,BIR,14:00:00,33,0,50,0,0,0,0,0,0,51684,PASS,410
51686,Bir_khandwa_shuttle,BIR,10:05:00,KNW,10:50:00,33,0,45,0,0,0,0,0,0,51685,PASS,351
51687,Khandwa_bir_shuttle,KNW,18:10:00,BIR,19:00:00,33,0,50,0,0,0,0,0,0,51686,PASS,433
51688,Bir_khandwa_shuttle,BIR,15:15:00,KNW,16:10:00,33,0,55,0,0,0,0,0,0,51687,PASS,423
51689,Khandwa_bir_shuttle,KNW,20:35:00,BIR,21:20:00,33,0,45,0,0,0,0,0,0,51688,PASS,448
51690,Bir_khandwa_shuttle,BIR,19:15:00,KNW,20:00:00,33,0,45,0,0,0,0,0,0,51689,PASS,373
51701,Jabalpur_rewa_passenger,JBP,7:30:00,REWA,13:10:00,238,5,40,0,0,0,0,0,0,51702,PASS,436
51702,Rewa_jabalpur_passenger,REWA,13:45:00,JBP,20:10:00,238,6,25,0,0,0,0,0,0,51701,PASS,307
51751,Rewa_bilaspur_fast_passenger,REWA,21:00:00,BSP,10:15:00,466,13,15,1,0,0,0,0,0,51752,PASS,444
51752,Bilaspur_rewa_fast_passenger,BSP,17:35:00,REWA,6:30:00,466,12,55,1,0,0,0,0,0,51751,PASS,346
51753,Rewa_chirmiri_fast_passenger,REWA,21:00:00,CHRM,9:25:00,401,12,25,1,0,0,0,0,0,51754,PASS,352
51754,Chirmiri_rewa_fast_passenger,CHRM,14:45:00,REWA,6:30:00,401,15,45,1,0,0,0,0,0,51753,PASS,394
51755,Chirmiri_manendragarh_passenger,CHRM,10:45:00,MDGR,11:45:00,22,1,0,0,0,0,0,0,0,51756,PASS,342
51756,Manendragarh_chirmiri_passenger,MDGR,13:15:00,CHRM,14:15:00,22,1,0,0,0,0,0,0,0,51755,PASS,328
51763,Satna_manikpur_passenger,STA,6:00:00,MKP,8:05:00,77,2,5,0,0,0,0,0,0,51764,PASS,364
51764,Manikpur_satna_passenger,MKP,8:25:00,STA,10:20:00,77,1,55,0,0,0,0,0,0,51765,PASS,317
51765,Satna_manikpur_passenger,STA,16:55:00,MKP,19:15:00,77,2,20,0,0,0,0,0,0,51764,PASS,335
51766,Manikpur_satna_passenger,MKP,19:40:00,STA,21:45:00,77,2,5,0,0,0,0,0,0,51765,PASS,418
51767,Katni_satna_passenger,KTE,14:10:00,STA,16:00:00,99,1,50,0,0,0,0,0,0,51768,PASS,496
51768,Satna_katni_passenger,STA,11:20:00,KTE,13:40:00,99,2,20,0,0,0,0,0,0,51767,PASS,451
51777,Gwalior_bhind_passenger,GWL,6:15:00,BIX,8:40:00,79,2,25,0,0,0,0,0,0,51778,PASS,470
51778,Bhind_gwalior_passenger,BIX,9:05:00,GWL,11:35:00,79,2,30,0,0,0,0,0,0,51779,PASS,427
51779,Gwalior_bhind_passenger,GWL,14:15:00,BIX,16:40:00,79,2,25,0,0,0,0,0,0,51780,PASS,340
51780,Bhind_gwalior_passenger,BIX,15:25:00,GWL,18:00:00,79,2,35,0,0,0,0,0,0,51779,PASS,390
51801,Mahoba_kanpur_pass,MBA,5:35:00,CNB,10:40:00,199,5,5,0,0,0,0,0,0,51802,PASS,414
51802,Kanpur_mahoba_passenger,CNB,16:40:00,MBA,21:45:00,191,5,5,0,0,0,0,0,0,51801,PASS,432
51803,Mahoba_banda_passenger,MBA,22:10:00,BNDA,23:15:00,53,1,5,0,0,0,0,0,0,51804,PASS,492
51804,Banda_mahoba_passenger,BNDA,4:00:00,MBA,5:05:00,53,1,5,0,0,0,0,0,0,51803,PASS,367
51805,Jhansi_banda_passenger,JHS,17:25:00,BNDA,21:40:00,191,4,15,0,0,0,0,0,0,51806,PASS,376
51806,Banda_jhansi_passenger,BNDA,5:25:00,JHS,10:05:00,191,4,40,0,0,0,0,0,0,51805,PASS,476
51807,Banda_manikpur_passenger,BNDA,22:00:00,MKP,0:30:00,99,2,30,0,0,0,0,0,0,51808,PASS,384
51808,Manikpur_banda_passenger,MKP,1:00:00,BNDA,3:50:00,99,2,50,0,0,0,0,0,0,51807,PASS,318
51809,Kanpur_tundla_passenger,CNB,14:05:00,TDL,20:10:00,232,6,5,0,0,0,0,0,0,51810,PASS,325
51810,Tundla_kanpur_passenger,TDL,6:50:00,CNB,14:00:00,232,7,10,0,0,0,0,0,0,51809,PASS,460
51811,Bina_jhansi_passenger,BINA,15:00:00,JHS,18:55:00,153,3,55,0,0,0,0,0,0,51812,PASS,476
51812,Jhansi_bina_passenger,JHS,7:35:00,BINA,11:35:00,153,4,0,0,0,0,0,0,0,51811,PASS,354
51813,Jhansi_lucknow_passenger,JHS,2:50:00,LKO,11:20:00,294,8,30,0,0,0,0,0,0,51814,PASS,301
51814,Lucknow_jhansi_passenger,LKO,16:40:00,JHS,0:25:00,294,7,45,0,0,0,0,0,0,51813,PASS,312
51815,Jhansi_agra_passenger,JHS,7:25:00,AGC,12:30:00,216,5,5,0,0,0,0,0,0,51816,PASS,364
51816,Agra_jhansi_passenger,AGC,14:50:00,JHS,20:50:00,216,6,0,0,0,0,0,0,0,51815,PASS,302
51817,Agra_fort_bandikui_pass,AF,17:00:00,BKI,20:30:00,150,3,30,0,0,0,0,0,0,51818,PASS,488
51818,Bandikui_agra_pass,BKI,6:10:00,AF,9:55:00,150,3,45,0,0,0,0,0,0,51817,PASS,302
51819,Jhansi_allahabad_passenger,JHS,7:10:00,ALD,18:45:00,390,11,35,0,0,0,0,0,0,51820,PASS,373
51820,Allahabad_jhansi_passenger,ALD,6:20:00,JHS,18:10:00,390,11,50,0,0,0,0,0,0,51819,PASS,383
51821,Jhansi_khujuraho_passenger,JHS,7:10:00,KURJ,11:55:00,201,4,45,0,0,0,0,0,0,51822,PASS,336
51822,Khujuraho_jhansi_passenger,KURJ,12:30:00,JHS,18:10:00,201,5,40,0,0,0,0,0,0,51821,PASS,413
51823,Farukhabad_allahabad_kanpur_passenger,ALD,7:00:00,FBD,17:00:00,334,10,0,0,0,0,0,0,0,51824,PASS,402
51824,Farrukhabad_allahabad_passenger,FBD,10:00:00,ALD,20:05:00,334,10,5,0,0,0,0,0,0,51823,PASS,347
51825,Kanpur_farrukhabaad_passenger,CNB,5:20:00,FBD,9:20:00,140,4,0,0,0,0,0,0,0,51826,PASS,408
51826,Farrukhabad_kanpur_passenger,FBD,20:40:00,CNB,0:30:00,140,3,50,0,0,0,0,0,0,51825,PASS,409
51827,Itarsi_jhansi_passenger,ET,18:15:00,JHS,8:55:00,383,14,40,0,0,0,0,0,0,51828,PASS,420
51828,Jhansi_itarsi_passenger,JHS,18:10:00,ET,11:20:00,383,17,10,0,0,0,0,0,0,51827,PASS,390
51829,Nagpur_itarsi_passenger,NGP,8:00:00,ET,17:45:00,320,9,45,0,0,0,0,0,0,51830,PASS,351
51830,Itarsi_nagpur_passenger,ET,12:00:00,NGP,20:35:00,298,8,35,0,0,0,0,0,0,51829,PASS,368
51831,Jhansi_agra_passenger,JHS,18:20:00,AGC,23:35:00,216,5,15,0,0,0,0,0,0,51832,PASS,416
51832,Agra_jhansi_passenger,AGC,6:20:00,JHS,11:25:00,216,5,5,0,0,0,0,0,0,51831,PASS,362
51861,Ait_konch_passenger,AIT,5:40:00,KNH,6:15:00,13,0,35,0,0,0,0,0,0,51862,PASS,499
51862,Konch_ait_passenger,KNH,6:35:00,AIT,7:10:00,13,0,35,0,0,0,0,0,0,51861,PASS,461
51863,Ait_konch_passenger,AIT,10:30:00,KNH,11:05:00,13,0,35,0,0,0,0,0,0,51862,PASS,301
51864,Konch_ait_passenger,KNH,14:15:00,AIT,14:50:00,13,0,35,0,0,0,0,0,0,51863,PASS,480
51865,Ait_konch_passenger,AIT,17:05:00,KNH,17:40:00,13,0,35,0,0,0,0,0,0,51864,PASS,338
51866,Konch_ait_passenger,KNH,18:00:00,AIT,18:35:00,13,0,35,0,0,0,0,0,0,51865,PASS,461
51867,Ait_konch_passenger,AIT,19:05:00,KNH,19:40:00,13,0,35,0,0,0,0,0,0,51866,PASS,493
51868,Konch_ait_passenger,KNH,20:00:00,AIT,20:35:00,13,0,35,0,0,0,0,0,0,51867,PASS,485
51869,Ait_konch_passenger,AIT,21:55:00,KNH,22:30:00,13,0,35,0,0,0,0,0,0,51868,PASS,442
51870,Konch_ait_passenger,KNH,4:05:00,AIT,4:40:00,13,0,35,0,0,0,0,0,0,51869,PASS,483
51881,Gwalior_agra_fast_passenger,GWL,18:05:00,AGC,21:00:00,118,2,55,0,0,0,0,0,0,51882,PASS,492
51882,Agra_gwalior_fast_passenger,AGC,7:35:00,GWL,10:15:00,118,2,40,0,0,0,0,0,0,51881,PASS,404
51883,Bina_gwalior_passenger,BINA,11:55:00,GWL,22:25:00,345,10,30,0,0,0,0,0,0,51884,PASS,306
51884,Gwalior_bina_passenger,GWL,8:30:00,BINA,17:55:00,345,9,25,0,0,0,0,0,0,51883,PASS,364
51885,Bina_damoh_pass,BINA,18:30:00,DMO,22:20:00,152,3,50,0,0,0,0,0,0,51886,PASS,452
51886,Damoh_bina_pass,DMO,5:45:00,BINA,9:20:00,152,3,35,0,0,0,0,0,0,51885,PASS,326
51901,Agra_delhi_passenger,AGC,8:02:00,DLI,15:45:00,197,7,43,0,0,0,0,0,0,51902,PASS,354
51902,Delhi_agra_passenger,DLI,6:45:00,AGC,13:25:00,197,6,40,0,0,0,0,0,0,51901,PASS,402
51903,Delhi_rohtak_passenger,DLI,9:00:00,ROK,11:15:00,70,2,15,0,0,0,0,0,0,51904,PASS,397
51904,Rohtak_delhi_passenger,ROK,15:30:00,DLI,18:10:00,70,2,40,0,0,0,0,0,0,51903,PASS,427
51905,Delhi_shamli_passenger,DLI,19:30:00,SMQL,22:55:00,94,3,25,0,0,0,0,0,0,51906,PASS,499
51906,Shamli_delhi_passenger,SMQL,2:00:00,DLI,4:40:00,94,2,40,0,0,0,0,0,0,51905,PASS,321
51907,Shamli_saharanpur_passenger,SMQL,18:45:00,SRE,20:45:00,70,2,0,0,0,0,0,0,0,51908,PASS,396
51908,Saharanpur_shamli_passenger,SRE,16:05:00,SMQL,18:20:00,70,2,15,0,0,0,0,0,0,51907,EXP,325
51909,Delhi_shamli_saharanpur_passenger,DLI,5:10:00,SRE,11:00:00,164,5,50,0,0,0,0,0,0,51910,PASS,489
51910,Saharanpur_delhi_passenger,SRE,6:55:00,DLI,12:20:00,164,5,25,0,0,0,0,0,0,51909,PASS,352
51911,Delhi_shamli_saharanpur_passenger,DLI,12:45:00,SRE,17:45:00,164,5,0,0,0,0,0,0,0,51910,PASS,484
51912,Saharanpur_delhi_passenger,SRE,18:05:00,DLI,23:20:00,164,5,15,0,0,0,0,0,0,51911,PASS,419
51913,Delhi_saharanpur_passenger,DLI,18:05:00,SRE,23:00:00,164,4,55,0,0,0,0,0,0,51914,PASS,348
51914,Saharanpur_delhi_passenger,SRE,3:15:00,DLI,8:00:00,164,4,45,0,0,0,0,0,0,51913,PASS,376
51915,Delhi_farukh_nagar_passenger,DLI,23:35:00,FN,1:20:00,52,1,45,0,0,0,0,0,0,51916,PASS,331
51916,Farukh_nagar_delhi_passenger,FN,4:20:00,DLI,6:05:00,52,1,45,0,0,0,0,0,0,51915,PASS,452
51971,Mathura_alwar_passenger,MTJ,9:55:00,AWR,12:50:00,122,2,55,0,0,0,0,0,0,51972,PASS,367
51972,Alwar_mathura_passenger,AWR,13:40:00,MTJ,16:40:00,122,3,0,0,0,0,0,0,0,51971,PASS,353
51973,Mathura_alwar_bandikui_passenger,MTJ,7:10:00,BKI,11:45:00,183,4,35,0,0,0,0,0,0,51974,PASS,336
51974,Bandikui_mathura_passenger,BKI,15:45:00,MTJ,20:05:00,183,4,20,0,0,0,0,0,0,51973,PASS,466
51975,Kasganj_mathura_passenger,KSJ,21:00:00,MTJ,23:05:00,105,2,5,0,0,0,0,0,0,51976,PASS,312
51976,Mathura_kasganj_passenger,MTJ,6:05:00,KSJ,8:20:00,105,2,15,0,0,0,0,0,0,51975,PASS,410
52002,Waghai_bilimora_mix_passenger,WGI,14:30:00,BIM,17:35:00,63,3,5,0,0,0,0,0,0,52003,PASS,500
52003,Bilimora_waghai_mix_passenger,BIM,19:40:00,WGI,22:40:00,63,3,0,0,0,0,0,0,0,52004,PASS,334
52004,Waghai_bilimora_mix_passenger,WGI,6:00:00,BIM,9:20:00,63,3,20,0,0,0,0,0,0,52003,PASS,452
52011,Bilimora_waghai_pass,BIM,10:20:00,WGI,13:20:00,63,3,0,0,0,0,0,0,0,52012,PASS,420
52012,Waghai_bilimora_pass,WGI,14:30:00,BIM,17:35:00,63,3,5,0,0,0,0,0,0,52011,PASS,495
52013,Bilimora_waghai_pass,BIM,19:40:00,WGI,22:40:00,63,3,0,0,0,0,0,0,0,52012,PASS,372
52014,Waghai_bilimora_pass,WGI,6:00:00,BIM,9:20:00,63,3,20,0,0,0,0,0,0,52013,PASS,433
52015,Bharuch_kavi_passenger,BH,8:45:00,KAVI,12:05:00,0,3,20,0,0,0,0,0,0,,PASS,367
52019,Miyagam_chandod_mix_passenger,MYGL,6:15:00,CDD,8:45:00,49,2,30,0,0,0,0,0,0,52020,PASS,428
52020,Dabhoi_miyagam_passenger,CDD,17:30:00,MYG,20:40:00,49,3,10,0,0,0,0,0,0,52019,PASS,426
52021,Moti_koral_miyagam_mix_passenger,MKRL,7:00:00,MYG,8:50:00,28,1,50,0,0,0,0,0,0,52022,PASS,457
52022,Miyagam_moti_koral_mix_passenger,MYG,17:10:00,MKRL,19:35:00,28,2,25,0,0,0,0,0,0,52021,PASS,359
52023,Malsar_dabhoi_mix_passenger,MLSR,4:50:00,DB,9:30:00,70,4,40,0,0,0,0,0,0,52024,PASS,333
52024,Dabhoi_malsar_mix_passenger,DB,13:45:00,MLSR,19:50:00,70,6,5,0,0,0,0,0,0,52023,PASS,364
52025,Dabhoi_chandod_mix_passenger,DB,16:15:00,CDD,17:00:00,17,0,45,0,0,0,0,0,0,52026,PASS,312
52026,Chandod_dabhoi_mix_passenger,CDD,9:10:00,DB,10:00:00,17,0,50,0,0,0,0,0,0,52025,PASS,426
52027,Choranda_dabhoi_mix_passenger,CRND,13:15:00,DB,15:25:00,41,2,10,0,0,0,0,0,0,52028,PASS,417
52028,Dabhoi_choranda_mix_passenger,DB,9:55:00,CRND,12:55:00,41,3,0,0,0,0,0,0,0,52027,PASS,334
52033,Jambusar_pratapnagar_mix_passenger,JMB,6:20:00,PRTN,9:20:00,51,3,0,0,0,0,0,0,0,52034,PASS,396
52034,Pratapnagar_jambusar_mix_passenger,PRTN,18:10:00,JMB,21:10:00,51,3,0,0,0,0,0,0,0,52035,PASS,316
52035,Jambusar_pratapnagar_passenger,JMB,14:10:00,PRTN,17:10:00,51,3,0,0,0,0,0,0,0,52036,PASS,484
52036,Pratapnagar_jambusar_passenger,PRTN,10:00:00,JMB,13:00:00,51,3,0,0,0,0,0,0,0,52035,PASS,348
52037,Nadiad_bhadran_mix_passenger,ND,9:15:00,BDRN,12:25:00,62,3,10,0,0,0,0,0,0,52038,PASS,302
52038,Bhadran_nadiad_mix_passenger,BDRN,14:10:00,ND,17:25:00,62,3,15,0,0,0,0,0,0,52037,PASS,463
52041,Miyagam_dabhoi_mix_passenger,MYGL,9:50:00,DB,11:30:00,32,1,40,0,0,0,0,0,0,52042,PASS,420
52042,Dabhoi_jn_miyagam_jn_ng_passenger,DB,12:05:00,MYGL,13:40:00,32,1,35,0,0,0,0,0,0,52041,PASS,351
52045,Miyagam_dabhoi_mix_passenger,MYG,17:10:00,DB,18:35:00,32,1,25,0,0,0,0,0,0,52046,TOY,320
52046,Dabhoi_miyagam_mix_passenger,DB,5:55:00,MYG,7:25:00,32,1,30,0,0,0,0,0,0,52045,TOY,443
52047,Kosamba_umarpada_passenger,KSB,9:30:00,UMPD,13:45:00,62,4,15,0,0,0,0,0,0,52048,TOY,366
52048,Umarpada_kosamba_passenger,UMPD,14:00:00,KSB,18:30:00,62,4,30,0,0,0,0,0,0,52047,TOY,328
52071,Bari_sadri_mavli_passenger,BI,12:45:00,MVJ,15:40:00,82,2,55,0,0,0,0,0,0,52072,PASS,493
52072,Mavli_bari_sadri_passenger,MVJ,9:40:00,BI,12:30:00,82,2,50,0,0,0,0,0,0,52071,PASS,322
52073,Marwar_mavli_passenger,MJ,2:15:00,MVJ,8:50:00,151,6,35,0,0,0,0,0,0,52074,PASS,350
52074,Mavli_marwar_passenger,MVJ,16:30:00,MJ,23:05:00,151,6,35,0,0,0,0,0,0,52073,EXP,388
52075,Marwar_mavli_passenger,MJ,13:50:00,MVJ,20:20:00,152,6,30,0,0,0,0,0,0,52076,PASS,390
52076,Mavli_marwar_passenger,MVJ,6:35:00,MJ,13:10:00,152,6,35,0,0,0,0,0,0,52075,PASS,317
52081,Jaipur_loharu_fast_passenger,JP,4:40:00,LHU,11:30:00,229,6,50,0,0,0,0,0,0,52082,PASS,310
52082,Loharu_jaipur_passenger,LHU,16:00:00,JP,22:55:00,229,6,55,0,0,0,0,0,0,52083,PASS,323
52083,Jaipur_loharu_passenger,JP,10:10:00,LHU,18:00:00,229,7,50,0,0,0,0,0,0,52082,PASS,452
52084,Loharu_jaipur_passenger,LHU,8:30:00,JP,15:20:00,229,6,50,0,0,0,0,0,0,52083,PASS,401
52085,Jaipur_churu_passenger,JP,6:05:00,CUR,11:25:00,198,5,20,0,0,0,0,0,0,52086,PASS,446
52086,Churu_jaipur_passenger,CUR,12:20:00,JP,17:45:00,198,5,25,0,0,0,0,0,0,52085,PASS,337
52087,Sikar_churu_passenger,SIKR,16:30:00,CUR,18:40:00,91,2,10,0,0,0,0,0,0,52088,PASS,372
52088,Churu_sikar_passenger,CUR,8:00:00,SIKR,10:20:00,91,2,20,0,0,0,0,0,0,52087,PASS,496
52101,Neral_matheran_passenger,NRL,7:30:00,MAE,9:30:00,21,2,0,0,0,1,0,0,0,52102,PASS,340
52102,Matheran_neral_passenger,MAE,7:00:00,NRL,8:35:00,126,1,35,0,0,1,0,0,0,52101,PASS,433
52103,Neral_matheran_passenger,NRL,9:00:00,MAE,11:10:00,126,2,10,0,0,1,0,0,0,52102,PASS,313
52104,Matheran_neral_passenger,MAE,9:50:00,NRL,11:35:00,21,1,45,0,0,1,0,0,0,52103,PASS,420
52105,Neral_matheran_passenger,NRL,10:30:00,MAE,12:25:00,126,1,55,0,0,1,0,0,0,52104,PASS,357
52106,Matheran_neral_passenger,MAE,13:50:00,NRL,15:25:00,126,1,35,0,0,1,0,0,0,52105,PASS,337
52107,Neral_matheran_passenger,NRL,11:40:00,MAE,13:45:00,21,2,5,0,0,1,0,0,0,52106,PASS,354
52108,Matheran_neral_passenger,MAE,15:15:00,NRL,16:50:00,21,1,35,0,0,1,0,0,0,52107,PASS,497
52109,Neral_matheran_passenger,NRL,17:05:00,MAE,19:00:00,126,1,55,0,0,1,0,0,0,52110,PASS,389
52110,Matheran_neral_passenger,MAE,16:30:00,NRL,18:10:00,126,1,40,0,0,1,0,0,0,52109,PASS,381
52121,Pachora_jamner_passenger,PC,8:00:00,JMNR,10:05:00,56,2,5,0,0,0,0,0,0,52122,PASS,363
52122,Jamner_pachora_passenger,JMNR,10:55:00,PC,13:10:00,56,2,15,0,0,0,0,0,0,52121,PASS,311
52123,Pachora_jamner_passenger,PC,13:45:00,JMNR,16:05:00,56,2,20,0,0,0,0,0,0,52122,PASS,470
52124,Jamner_pachora_passenger,JMNR,17:05:00,PC,19:05:00,56,2,0,0,0,0,0,0,0,52123,PASS,420
52131,Murtajapur_yavatmal_passenger,MZR,7:05:00,YTL,11:40:00,218,4,35,0,0,0,0,0,0,52132,PASS,435
52132,Yavatmal_murtajapur_passenger,YTL,12:10:00,MZR,16:25:00,218,4,15,0,0,0,0,0,0,52131,PASS,306
52137,Murtajapur_achalpur_passenger,MZR,7:15:00,ELP,10:45:00,76,3,30,0,0,0,0,0,0,52138,PASS,456
52138,Achalpur_murtajapur_passenger,ELP,11:15:00,MZR,14:45:00,76,3,30,0,0,0,0,0,0,52137,PASS,378
52143,Pulgaon_arvi_passenger,PLO,8:30:00,ARVI,11:50:00,39,3,20,0,0,0,0,0,0,52144,PASS,397
52144,Arvi_pulgaon_passenger,ARVI,12:10:00,PLO,15:30:00,39,3,20,0,0,0,0,0,0,52143,PASS,375
52171,Gwalior_sheopur_passenger,GWO,6:25:00,SOE,16:25:00,200,10,0,0,0,0,0,0,0,52172,PASS,457
52172,Sheopur_gwalior_passenger,SOE,6:10:00,GWL,16:25:00,207,10,15,0,0,0,0,0,0,52171,PASS,300
52173,Gwalior_sabalgarh_passenger,GWL,15:40:00,SBL,20:20:00,92,4,40,0,0,0,0,0,0,52174,PASS,437
52174,Sabalgarh_gwalior_passenger,SBL,6:15:00,GWL,10:50:00,92,4,35,0,0,0,0,0,0,52173,PASS,422
52175,Gwalior_sabalgarh_fast_passenger,GWL,9:20:00,SBL,13:20:00,92,4,0,0,0,0,0,0,0,52174,PASS,324
52176,Sabalgarh_gwalior_fast_passenger,SBL,14:20:00,GWL,18:00:00,92,3,40,0,0,0,0,0,0,52175,PASS,388
52177,Sabalgarh_sheopur_passenger,SBL,6:15:00,SOE,11:05:00,115,4,50,0,0,0,0,0,0,52178,PASS,367
52178,Sheopur_sabalgarh_passenger,SOE,14:25:00,SBL,19:25:00,115,5,0,0,0,0,0,0,0,52177,PASS,329
52179,Dhaulpur_sirmuttra_passenger,DHO,4:00:00,SRMT,7:00:00,70,3,0,0,0,0,0,0,0,52180,PASS,420
52180,Sirmuttra_dhaulpur_passenger,SRMT,7:20:00,DHO,10:15:00,70,2,55,0,0,0,0,0,0,52179,PASS,433
52181,Dhaulpur_tantpur_passenger,DHO,10:40:00,TPO,13:05:00,58,2,25,0,0,0,0,0,0,,PASS,471
52182,Tantpur_mohari_bari_passenger,TPO,13:20:00,BARI,14:30:00,26,1,10,0,0,0,0,0,0,,PASS,442
52183,Bari_mohari_sirmuttra_passenger,BARI,14:45:00,SRMT,16:25:00,38,1,40,0,0,0,0,0,0,,PASS,323
52184,Sirmuttra_dhaulpur_passenger,SRMT,16:40:00,DHO,19:35:00,70,2,55,0,0,0,0,0,0,,PASS,480
52201,Kasganj_lalkuan_passenger,KSJF,6:00:00,LKKA,12:55:00,188,6,55,0,0,0,0,0,0,52202,PASS,475
52202,Lalkuan_kasganj_passenger,LKKA,14:25:00,KSJF,21:55:00,188,7,30,0,0,0,0,0,0,52201,PASS,476
52203,Kasganj_tanakpur_passenger,KSJF,10:15:00,TPU,19:50:00,223,9,35,0,0,0,0,0,0,52204,SKR,381
52204,Tanakpur_bareilly_passenger,TPU,6:45:00,KSJF,17:00:00,223,10,15,0,0,0,0,0,0,52203,PASS,497
52205,Kasganj_pilibhit_passenger,KSJF,13:15:00,PBE,19:45:00,162,6,30,0,0,0,0,0,0,52206,PASS,432
52206,Pilibhit_kasganj_passenger,PBE,5:20:00,KSJF,11:40:00,162,6,20,0,0,0,0,0,0,52205,PASS,327
52207,Kasganj_pilibhit_passenger,KSJF,15:35:00,PBE,21:40:00,162,6,5,0,0,0,0,0,0,52206,PASS,428
52208,Pilibhit_kasganj_passenger,PBE,7:10:00,KSJF,13:55:00,162,6,45,0,0,0,0,0,0,52207,PASS,387
52209,Bareilly_lalkuan_passenger,BRY,14:25:00,LKKA,17:15:00,84,2,50,0,0,0,0,0,0,52210,PASS,462
52210,Lalkuan_bareilly_passenger,LKKA,7:10:00,BRY,9:55:00,84,2,45,0,0,0,0,0,0,52209,PASS,495
